Time, Latitude, Longitude, Dust(ug/m3), Humidity, Temp (C)
28/10/2016 21:30:50,69.681602,18.976171,-74.70,22.00,17.00
28/10/2016 21:30:53,69.681625,18.976234,-44.47,22.00,17.00
28/10/2016 21:30:56,69.681618,18.976263,-74.70,22.00,17.00
28/10/2016 21:30:59,69.681610,18.976271,-92.34,22.00,17.00
28/10/2016 21:31:2,69.681610,18.976265,-89.82,22.00,17.00
28/10/2016 21:31:5,69.681633,18.976238,-94.02,34.00,21.00
28/10/2016 21:31:8,69.681633,18.976234,-91.50,22.00,17.00
28/10/2016 21:31:11,69.681641,18.976269,-91.50,22.00,17.00
28/10/2016 21:31:14,69.681625,18.976269,-73.86,22.00,17.00
28/10/2016 21:31:17,69.681610,18.976311,-95.70,22.00,17.00
28/10/2016 21:31:20,69.681587,18.976301,-92.34,36.00,20.00
28/10/2016 21:31:23,69.681587,18.976301,-93.18,35.00,21.00
28/10/2016 21:31:26,69.681564,18.976303,-92.34,36.00,20.00
28/10/2016 21:31:29,69.681572,18.976324,-93.18,22.00,17.00
28/10/2016 21:31:32,69.681587,18.976381,-94.86,22.00,17.00
28/10/2016 21:31:35,69.681618,18.976347,-94.02,22.00,16.00
28/10/2016 21:31:38,69.681633,18.976357,-87.30,22.00,17.00
28/10/2016 21:31:41,69.681641,18.976364,-94.02,35.00,21.00
28/10/2016 21:31:44,69.681625,18.976376,-93.18,37.00,20.00
28/10/2016 21:31:47,69.681633,18.976376,-95.70,35.00,21.00
28/10/2016 21:31:50,69.681641,18.976412,-94.02,35.00,21.00
28/10/2016 21:31:53,69.681625,18.976406,-73.86,36.00,20.00
28/10/2016 21:31:56,69.681618,18.976337,-94.86,36.00,20.00
28/10/2016 21:31:59,69.681618,18.976309,-91.50,22.00,17.00
28/10/2016 21:32:2,69.681587,18.976320,-82.26,22.00,17.00
28/10/2016 21:32:5,69.681564,18.976282,-94.02,22.00,17.00
28/10/2016 21:32:8,69.681534,18.976294,-88.14,22.00,17.00
28/10/2016 21:32:11,69.681541,18.976299,-91.50,22.00,17.00
28/10/2016 21:32:14,69.681519,18.976345,-88.14,22.00,17.00
28/10/2016 21:32:17,69.681534,18.976355,-93.18,23.00,16.00
28/10/2016 21:32:20,69.681503,18.976463,-92.34,36.00,20.00
28/10/2016 21:32:23,69.681511,18.976509,-91.50,22.00,17.00
28/10/2016 21:32:26,69.681549,18.976444,-91.50,22.00,15.00
28/10/2016 21:32:29,69.681549,18.976368,-73.86,22.00,15.00
28/10/2016 21:32:32,69.681541,18.976328,-92.34,22.00,17.00
28/10/2016 21:32:35,69.681541,18.976265,-38.59,22.00,17.00
28/10/2016 21:32:38,69.681503,18.976280,-73.86,36.00,20.00
28/10/2016 21:32:41,69.681450,18.976341,-44.47,22.00,17.00
28/10/2016 21:32:44,69.681419,18.976368,-84.78,22.00,17.00
28/10/2016 21:32:47,69.681427,18.976366,-91.50,22.00,17.00
28/10/2016 21:32:50,69.681404,18.976372,-94.02,22.00,17.00
28/10/2016 21:32:53,69.681381,18.976379,-91.50,22.00,17.00
28/10/2016 21:32:56,69.681381,18.976360,-83.10,22.00,17.00
28/10/2016 21:32:59,69.681419,18.976311,-93.18,22.00,17.00
28/10/2016 21:33:2,69.681396,18.976320,-91.50,22.00,17.00
28/10/2016 21:33:5,69.681404,18.976324,-55.39,37.00,20.00
28/10/2016 21:33:8,69.681396,18.976332,-88.98,22.00,17.00
28/10/2016 21:33:11,69.681419,18.976353,-88.14,22.00,17.00
28/10/2016 21:33:14,69.681404,18.976387,-97.38,22.00,17.00
28/10/2016 21:33:17,69.681351,18.976395,-77.22,22.00,17.00
28/10/2016 21:33:20,69.681259,18.976341,-90.66,22.00,17.00
28/10/2016 21:33:23,69.681259,18.976334,-91.50,22.00,17.00
28/10/2016 21:33:26,69.681244,18.976288,-73.02,23.00,16.00
28/10/2016 21:33:29,69.681244,18.976288,-71.35,22.00,17.00
28/10/2016 21:33:29,69.681244,18.976288,-45.31,36.00,20.00
28/10/2016 21:33:29,69.681244,18.976288,-88.98,22.00,17.00
28/10/2016 21:33:34,69.681244,18.976288,-54.55,22.00,17.00
28/10/2016 21:33:39,69.681274,18.976357,-78.06,37.00,21.00
28/10/2016 21:33:42,69.681274,18.976357,-88.98,35.00,21.00
28/10/2016 21:33:42,69.681274,18.976357,-53.71,22.00,17.00
28/10/2016 21:33:42,69.681274,18.976357,-64.63,36.00,20.00
28/10/2016 21:33:47,69.681274,18.976357,-48.67,22.00,15.00
28/10/2016 21:33:52,69.681282,18.976343,-89.82,37.00,20.00
28/10/2016 21:33:55,69.681358,18.976322,-88.98,22.00,16.00
28/10/2016 21:33:58,69.681374,18.976269,-89.82,37.00,20.00
28/10/2016 21:34:1,69.681442,18.976254,-90.66,22.00,17.00
28/10/2016 21:34:4,69.681435,18.976292,-91.50,22.00,17.00
28/10/2016 21:34:7,69.681473,18.976294,-88.14,22.00,17.00
28/10/2016 21:34:10,69.681488,18.976311,-84.78,22.00,16.00
28/10/2016 21:34:13,69.681503,18.976339,-86.46,22.00,17.00
28/10/2016 21:34:16,69.681526,18.976303,-92.34,22.00,15.00
28/10/2016 21:34:19,69.681549,18.976248,-94.86,22.00,16.00
28/10/2016 21:34:22,69.681534,18.976276,-37.75,22.00,17.00
28/10/2016 21:34:25,69.681549,18.976198,-59.59,22.00,15.00
28/10/2016 21:34:28,69.681564,18.976183,-64.63,22.00,15.00
28/10/2016 21:34:31,69.681572,18.976175,-88.98,22.00,17.00
28/10/2016 21:34:34,69.681557,18.976192,-94.02,22.00,17.00
28/10/2016 21:34:37,69.681564,18.976200,-76.38,22.00,17.00
28/10/2016 21:34:40,69.681564,18.976200,-94.02,36.00,20.00
28/10/2016 21:34:40,69.681564,18.976200,-94.02,22.00,17.00
28/10/2016 21:34:40,69.681564,18.976200,-91.50,22.00,17.00
28/10/2016 21:34:48,69.681450,18.976206,-92.34,36.00,20.00
28/10/2016 21:34:51,69.681412,18.976231,-91.50,37.00,20.00
28/10/2016 21:34:54,69.681419,18.976288,-95.70,39.00,20.00
28/10/2016 21:34:57,69.681534,18.976278,-92.34,22.00,17.00
28/10/2016 21:35:0,69.681732,18.976225,-91.50,22.00,15.00
28/10/2016 21:35:3,69.681793,18.976231,-90.66,22.00,17.00
28/10/2016 21:35:6,69.681778,18.976223,-52.03,36.00,20.00
28/10/2016 21:35:9,69.681740,18.976206,-92.34,22.00,17.00
28/10/2016 21:35:12,69.681709,18.976229,-91.50,37.00,20.00
28/10/2016 21:35:15,69.681679,18.976248,-73.02,22.00,17.00
28/10/2016 21:35:18,69.681633,18.976259,-91.50,23.00,16.00
28/10/2016 21:35:21,69.681610,18.976259,-94.02,22.00,17.00
28/10/2016 21:35:24,69.681610,18.976246,-90.66,22.00,15.00
28/10/2016 21:35:27,69.681610,18.976273,-88.14,22.00,17.00
28/10/2016 21:35:30,69.681610,18.976303,-86.46,22.00,17.00
28/10/2016 21:35:33,69.681641,18.976295,-88.98,22.00,17.00
28/10/2016 21:35:36,69.681656,18.976320,-90.66,36.00,20.00
28/10/2016 21:35:39,69.681633,18.976341,-94.02,22.00,17.00
28/10/2016 21:35:42,69.681595,18.976406,-88.14,22.00,17.00
28/10/2016 21:35:45,69.681587,18.976509,-94.86,22.00,17.00
28/10/2016 21:35:48,69.681580,18.976526,-91.50,22.00,17.00
28/10/2016 21:35:51,69.681572,18.976511,-90.66,22.00,17.00
28/10/2016 21:35:54,69.681564,18.976503,-84.78,22.00,17.00
28/10/2016 21:35:57,69.681580,18.976482,-89.82,22.00,17.00
28/10/2016 21:36:0,69.681587,18.976480,-56.23,22.00,17.00
28/10/2016 21:36:3,69.681580,18.976479,-92.34,22.00,17.00
28/10/2016 21:36:6,69.681572,18.976467,-94.02,22.00,17.00
28/10/2016 21:36:9,69.681572,18.976461,-87.30,22.00,17.00
28/10/2016 21:36:12,69.681572,18.976444,-92.34,22.00,15.00
28/10/2016 21:36:15,69.681564,18.976446,-82.26,37.00,20.00
28/10/2016 21:36:18,69.681564,18.976452,-88.98,22.00,17.00
28/10/2016 21:36:21,69.681557,18.976431,-94.86,22.00,17.00
28/10/2016 21:36:24,69.681580,18.976425,-92.34,22.00,17.00
28/10/2016 21:36:27,69.681602,18.976435,-90.66,22.00,17.00
28/10/2016 21:36:30,69.681618,18.976458,-84.78,22.00,17.00
28/10/2016 21:36:33,69.681618,18.976458,-91.50,22.00,17.00
28/10/2016 21:36:36,69.681618,18.976467,-93.18,22.00,17.00
28/10/2016 21:36:39,69.681564,18.976503,-90.66,22.00,17.00
28/10/2016 21:36:42,69.681526,18.976513,-91.50,22.00,17.00
28/10/2016 21:36:45,69.681526,18.976515,-66.31,22.00,17.00
28/10/2016 21:36:48,69.681534,18.976488,-88.14,22.00,17.00
28/10/2016 21:36:51,69.681519,18.976494,-91.50,22.00,15.00
28/10/2016 21:36:54,69.681526,18.976477,-88.98,22.00,17.00
28/10/2016 21:36:57,69.681496,18.976522,-62.11,22.00,17.00
28/10/2016 21:37:0,69.681480,18.976536,-65.47,22.00,15.00
28/10/2016 21:37:3,69.681503,18.976555,-73.02,37.00,20.00
28/10/2016 21:37:6,69.681526,18.976553,-90.66,36.00,20.00
28/10/2016 21:37:9,69.681511,18.976585,-90.66,22.00,15.00
28/10/2016 21:37:12,69.681496,18.976608,-41.95,38.00,21.00
28/10/2016 21:37:15,69.681496,18.976589,-93.18,22.00,17.00
28/10/2016 21:37:18,69.681511,18.976572,-92.34,22.00,17.00
28/10/2016 21:37:21,69.681503,18.976555,-88.98,38.00,21.00
28/10/2016 21:37:24,69.681496,18.976513,-68.83,22.00,17.00
28/10/2016 21:37:27,69.681488,18.976503,-94.02,22.00,17.00
28/10/2016 21:37:30,69.681503,18.976492,-94.02,22.00,17.00
28/10/2016 21:37:33,69.681496,18.976496,-90.66,35.00,21.00
28/10/2016 21:37:36,69.681503,18.976490,-41.11,37.00,20.00
28/10/2016 21:37:39,69.681519,18.976549,-90.66,22.00,17.00
28/10/2016 21:37:42,69.681519,18.976549,-91.50,22.00,17.00
28/10/2016 21:37:42,69.681519,18.976549,-92.34,35.00,20.00
28/10/2016 21:37:42,69.681519,18.976549,-32.71,22.00,17.00
28/10/2016 21:37:50,69.681717,18.976572,-61.27,22.00,15.00
28/10/2016 21:37:53,69.681717,18.976572,-94.02,22.00,17.00
28/10/2016 21:37:53,69.681717,18.976572,-94.86,22.00,17.00
28/10/2016 21:37:53,69.681717,18.976572,-94.86,36.00,20.00
28/10/2016 21:37:58,69.681717,18.976572,-66.31,22.00,17.00
28/10/2016 21:38:1,69.681717,18.976572,-42.79,22.00,17.00
28/10/2016 21:38:1,69.681717,18.976572,-64.63,22.00,15.00
28/10/2016 21:38:8,69.681717,18.976572,-95.70,22.00,15.00
28/10/2016 21:38:8,69.681717,18.976572,-91.50,22.00,17.00
28/10/2016 21:38:8,69.681717,18.976572,-91.50,22.00,15.00
28/10/2016 21:38:13,69.681717,18.976572,-94.86,22.00,16.00
28/10/2016 21:38:16,69.681717,18.976572,-46.15,22.00,16.00
28/10/2016 21:38:16,69.681717,18.976572,-44.47,22.00,15.00
28/10/2016 21:38:18,69.681717,18.976572,-40.27,22.00,17.00
28/10/2016 21:38:23,69.681717,18.976572,-89.82,22.00,17.00
28/10/2016 21:38:28,69.685349,18.975676,-90.66,22.00,15.00
28/10/2016 21:38:31,69.685349,18.975676,-94.02,22.00,17.00
28/10/2016 21:38:31,69.685349,18.975676,-90.66,22.00,17.00
28/10/2016 21:38:31,69.685349,18.975676,-57.91,22.00,17.00
28/10/2016 21:38:36,69.685349,18.975676,-68.83,22.00,17.00
28/10/2016 21:38:39,69.685349,18.975676,-91.50,22.00,15.00
28/10/2016 21:38:39,69.685349,18.975676,-91.50,37.00,20.00
28/10/2016 21:38:41,69.685349,18.975676,-63.79,37.00,20.00
28/10/2016 21:38:46,69.685349,18.975676,-90.66,22.00,17.00
28/10/2016 21:38:48,69.685349,18.975676,-70.51,35.00,20.00
28/10/2016 21:38:48,69.685349,18.975676,-91.50,22.00,16.00
28/10/2016 21:38:51,69.685349,18.975676,-58.75,22.00,16.00
28/10/2016 21:38:55,69.685349,18.975676,-90.66,22.00,17.00
28/10/2016 21:38:58,69.685349,18.975676,-78.06,22.00,15.00
28/10/2016 21:38:58,69.685349,18.975676,-41.11,38.00,20.00
28/10/2016 21:39:0,69.685349,18.975676,-91.50,22.00,16.00
28/10/2016 21:39:5,69.685349,18.975676,-88.14,22.00,15.00
28/10/2016 21:39:7,69.685349,18.975676,-94.02,35.00,20.00
28/10/2016 21:39:7,69.685349,18.975676,-79.74,22.00,17.00
28/10/2016 21:39:10,69.685349,18.975676,-70.51,22.00,15.00
28/10/2016 21:39:17,69.685349,18.975676,-35.23,22.00,17.00
28/10/2016 21:39:17,69.685349,18.975676,-78.06,36.00,20.00
28/10/2016 21:39:17,69.685349,18.975676,-90.66,36.00,20.00
28/10/2016 21:39:22,69.685349,18.975676,-91.50,22.00,15.00
28/10/2016 21:39:25,69.685349,18.975676,-94.02,22.00,16.00
28/10/2016 21:39:25,69.685349,18.975676,-25.99,35.00,21.00
28/10/2016 21:39:27,69.685349,18.975676,-79.74,22.00,17.00
28/10/2016 21:39:32,69.685349,18.975676,-89.82,22.00,17.00
28/10/2016 21:39:34,69.685349,18.975676,-91.50,22.00,17.00
28/10/2016 21:39:34,69.685349,18.975676,-71.35,22.00,17.00
28/10/2016 21:39:41,69.685349,18.975676,-91.50,22.00,17.00
28/10/2016 21:39:41,69.685349,18.975676,-33.55,21.00,16.00
28/10/2016 21:39:41,69.685349,18.975676,-80.58,22.00,17.00
28/10/2016 21:39:46,69.685349,18.975676,-41.95,22.00,17.00
28/10/2016 21:39:49,69.685349,18.975676,-95.70,22.00,16.00
28/10/2016 21:39:49,69.685349,18.975676,-72.19,22.00,17.00
28/10/2016 21:39:51,69.685349,18.975676,-91.50,22.00,15.00
28/10/2016 21:39:56,69.685349,18.975676,-91.50,22.00,15.00
28/10/2016 21:39:58,69.685349,18.975676,-31.03,22.00,17.00
28/10/2016 21:39:58,69.685349,18.975676,-94.02,22.00,17.00
28/10/2016 21:40:1,69.685349,18.975676,-77.22,22.00,17.00
28/10/2016 21:40:5,69.685349,18.975676,-32.71,35.00,20.00
28/10/2016 21:40:8,69.685349,18.975676,-54.55,22.00,17.00
28/10/2016 21:40:8,69.685349,18.975676,-60.43,22.00,17.00
28/10/2016 21:40:10,69.685349,18.975676,-62.95,22.00,17.00
28/10/2016 21:40:15,69.685349,18.975676,-48.67,22.00,16.00
28/10/2016 21:40:20,69.685349,18.975676,-57.07,37.00,20.00
28/10/2016 21:40:20,69.685349,18.975676,-90.66,22.00,17.00
28/10/2016 21:40:20,69.685349,18.975676,-94.02,22.00,17.00
28/10/2016 21:40:25,69.685349,18.975676,-90.66,22.00,17.00
28/10/2016 21:40:28,69.685349,18.975676,-51.19,36.00,21.00
28/10/2016 21:40:28,69.685349,18.975676,-88.14,36.00,21.00
28/10/2016 21:40:30,69.685349,18.975676,-94.02,36.00,20.00
28/10/2016 21:40:35,69.685349,18.975676,-66.31,22.00,15.00
28/10/2016 21:40:37,69.685349,18.975676,-88.98,22.00,17.00
28/10/2016 21:40:37,69.685349,18.975676,-88.14,22.00,15.00
28/10/2016 21:40:39,69.685349,18.975676,-94.02,22.00,17.00
28/10/2016 21:40:44,69.685349,18.975676,-94.02,22.00,17.00
28/10/2016 21:40:46,69.685349,18.975676,-58.75,22.00,17.00
28/10/2016 21:40:46,69.685349,18.975676,-38.59,22.00,15.00
28/10/2016 21:40:49,69.685349,18.975676,-88.14,22.00,15.00
28/10/2016 21:40:54,69.685349,18.975676,-68.83,22.00,15.00
28/10/2016 21:40:56,69.685349,18.975676,-74.70,22.00,17.00
28/10/2016 21:40:56,69.685349,18.975676,-92.34,22.00,17.00
28/10/2016 21:40:58,69.685349,18.975676,-94.02,38.00,21.00
28/10/2016 21:41:3,69.685349,18.975676,-18.44,21.00,16.00
28/10/2016 21:41:5,69.685349,18.975676,-67.15,39.00,20.00
28/10/2016 21:41:5,69.685349,18.975676,-30.19,21.00,15.00
28/10/2016 21:41:8,69.685349,18.975676,-78.06,37.00,20.00
28/10/2016 21:41:12,69.685349,18.975676,-90.66,37.00,20.00
28/10/2016 21:41:15,69.685349,18.975676,-86.46,36.00,20.00
28/10/2016 21:41:15,69.685349,18.975676,-82.26,34.00,21.00
28/10/2016 21:41:17,69.685349,18.975676,-62.11,22.00,17.00
28/10/2016 21:41:22,69.685349,18.975676,-56.23,36.00,20.00
28/10/2016 21:41:24,69.685349,18.975676,-91.50,36.00,20.00
28/10/2016 21:41:24,69.685349,18.975676,-92.34,22.00,15.00
28/10/2016 21:41:26,69.685349,18.975676,-91.50,22.00,17.00
28/10/2016 21:41:31,69.685349,18.975676,-78.06,22.00,17.00
28/10/2016 21:41:33,69.685349,18.975676,-88.98,34.00,21.00
28/10/2016 21:41:33,69.685349,18.975676,-64.63,22.00,15.00
28/10/2016 21:41:36,69.685349,18.975676,-80.58,22.00,16.00
28/10/2016 21:41:40,69.685349,18.975676,-48.67,22.00,15.00
28/10/2016 21:41:43,69.685349,18.975676,-76.38,39.00,20.00
28/10/2016 21:41:43,69.685349,18.975676,-37.75,35.00,20.00
28/10/2016 21:41:45,69.685349,18.975676,-95.70,22.00,17.00
28/10/2016 21:41:50,69.685349,18.975676,-93.18,22.00,17.00
28/10/2016 21:41:52,69.685349,18.975676,-94.86,22.00,17.00
28/10/2016 21:41:52,69.685349,18.975676,-71.35,22.00,17.00
28/10/2016 21:41:54,69.685349,18.975676,-68.83,37.00,20.00
28/10/2016 21:41:59,69.685349,18.975676,-84.78,22.00,17.00
28/10/2016 21:42:1,69.685349,18.975676,-90.66,22.00,17.00
28/10/2016 21:42:1,69.685349,18.975676,-97.38,22.00,17.00
28/10/2016 21:42:4,69.685349,18.975676,-94.02,38.00,20.00
28/10/2016 21:42:9,69.685349,18.975676,-92.34,22.00,17.00
28/10/2016 21:42:11,69.685349,18.975676,-88.14,36.00,20.00
28/10/2016 21:42:11,69.685349,18.975676,-68.83,34.00,21.00
28/10/2016 21:42:13,69.685349,18.975676,-88.98,36.00,20.00
28/10/2016 21:42:18,69.685349,18.975676,-77.22,22.00,17.00
28/10/2016 21:42:20,69.685349,18.975676,-91.50,21.00,19.00
28/10/2016 21:42:20,69.685349,18.975676,-28.51,22.00,17.00
28/10/2016 21:42:23,69.685349,18.975676,-83.94,37.00,20.00
28/10/2016 21:42:27,69.685349,18.975676,-85.62,39.00,19.00
28/10/2016 21:42:30,69.685349,18.975676,-88.14,37.00,20.00
28/10/2016 21:42:30,69.685349,18.975676,-89.82,22.00,15.00
28/10/2016 21:42:32,69.685349,18.975676,-88.14,35.00,20.00
28/10/2016 21:42:37,69.685349,18.975676,-79.74,36.00,20.00
28/10/2016 21:42:39,69.685349,18.975676,-73.02,22.00,17.00
28/10/2016 21:42:39,69.685349,18.975676,-47.83,21.00,16.00
28/10/2016 21:42:41,69.685349,18.975676,-48.67,36.00,20.00
28/10/2016 21:42:46,69.685349,18.975676,-94.02,22.00,15.00
28/10/2016 21:42:48,69.685349,18.975676,-83.94,22.00,17.00
28/10/2016 21:42:48,69.685349,18.975676,-53.71,22.00,16.00
28/10/2016 21:42:51,69.685349,18.975676,-90.66,22.00,17.00
28/10/2016 21:42:55,69.685349,18.975676,-57.07,39.00,19.00
28/10/2016 21:42:58,69.685349,18.975676,-73.02,22.00,17.00
28/10/2016 21:42:58,69.685349,18.975676,-88.98,22.00,17.00
28/10/2016 21:43:0,69.685349,18.975676,-88.98,22.00,18.00
28/10/2016 21:43:5,69.685349,18.975676,-95.70,35.00,20.00
28/10/2016 21:43:7,69.685349,18.975676,-89.82,22.00,17.00
28/10/2016 21:43:7,69.685349,18.975676,-58.75,35.00,21.00
28/10/2016 21:43:9,69.685349,18.975676,-93.18,22.00,17.00
28/10/2016 21:43:14,69.685349,18.975676,-88.98,22.00,17.00
28/10/2016 21:43:16,69.685349,18.975676,-91.50,22.00,17.00
28/10/2016 21:43:16,69.685349,18.975676,-88.14,22.00,17.00
28/10/2016 21:43:19,69.685349,18.975676,-77.22,36.00,21.00
28/10/2016 21:43:23,69.685349,18.975676,-35.23,22.00,17.00
28/10/2016 21:43:26,69.685349,18.975676,-15.08,22.00,15.00
28/10/2016 21:43:26,69.685349,18.975676,-70.51,22.00,17.00
28/10/2016 21:43:28,69.685349,18.975676,-91.50,36.00,20.00
28/10/2016 21:43:33,69.685349,18.975676,-67.99,22.00,17.00
28/10/2016 21:43:35,69.685349,18.975676,-91.50,37.00,20.00
28/10/2016 21:43:35,69.685349,18.975676,-90.66,36.00,21.00
28/10/2016 21:43:37,69.685349,18.975676,-88.14,36.00,20.00
28/10/2016 21:43:42,69.685349,18.975676,-91.50,36.00,21.00
28/10/2016 21:43:45,69.685349,18.975676,-88.98,22.00,17.00
28/10/2016 21:43:45,69.685349,18.975676,-94.02,34.00,21.00
28/10/2016 21:43:47,69.685349,18.975676,-88.14,22.00,17.00
28/10/2016 21:43:52,69.685349,18.975676,-46.99,22.00,17.00
28/10/2016 21:43:54,69.685349,18.975676,-48.67,22.00,15.00
28/10/2016 21:43:54,69.685349,18.975676,-88.14,22.00,15.00
28/10/2016 21:43:56,69.685349,18.975676,-94.02,22.00,17.00
28/10/2016 21:44:1,69.685349,18.975676,-94.86,22.00,17.00
28/10/2016 21:44:6,69.685349,18.975676,-80.58,22.00,15.00
28/10/2016 21:44:6,69.685349,18.975676,-94.02,22.00,17.00
28/10/2016 21:44:6,69.685349,18.975676,-79.74,36.00,20.00
28/10/2016 21:44:11,69.685349,18.975676,-61.27,22.00,15.00
28/10/2016 21:44:14,69.685349,18.975676,-88.98,22.00,15.00
28/10/2016 21:44:14,69.685349,18.975676,-88.98,22.00,17.00
28/10/2016 21:44:16,69.685349,18.975676,-68.83,35.00,20.00
28/10/2016 21:44:21,69.685349,18.975676,-88.14,22.00,17.00
28/10/2016 21:44:23,69.685349,18.975676,-91.50,22.00,17.00
28/10/2016 21:44:23,69.685349,18.975676,-36.07,35.00,20.00
28/10/2016 21:44:26,69.685349,18.975676,-59.59,22.00,17.00
28/10/2016 21:44:30,69.685349,18.975676,-28.51,22.00,16.00
28/10/2016 21:44:33,69.685349,18.975676,-91.50,22.00,15.00
28/10/2016 21:44:33,69.685349,18.975676,-88.14,22.00,17.00
28/10/2016 21:44:35,69.685349,18.975676,-89.82,22.00,17.00
28/10/2016 21:44:40,69.685349,18.975676,-88.14,37.00,20.00
28/10/2016 21:44:42,69.685349,18.975676,-78.90,22.00,16.00
28/10/2016 21:44:42,69.685349,18.975676,-94.86,22.00,17.00
28/10/2016 21:44:45,69.685349,18.975676,-95.70,22.00,16.00
28/10/2016 21:44:52,69.685349,18.975676,-98.22,22.00,17.00
28/10/2016 21:44:52,69.685349,18.975676,-94.02,22.00,17.00
28/10/2016 21:44:52,69.685349,18.975676,-73.02,22.00,15.00
28/10/2016 21:44:57,69.685349,18.975676,-89.82,22.00,15.00
28/10/2016 21:45:0,69.685349,18.975676,-78.06,21.00,16.00
28/10/2016 21:45:0,69.685349,18.975676,-91.50,22.00,17.00
28/10/2016 21:45:2,69.685349,18.975676,-90.66,34.00,21.00
28/10/2016 21:45:9,69.681427,18.976345,-88.98,22.00,17.00
28/10/2016 21:45:12,69.681435,18.976349,-94.02,36.00,20.00
28/10/2016 21:45:15,69.681374,18.976322,-88.14,22.00,15.00
28/10/2016 21:45:18,69.681297,18.976274,-86.46,37.00,20.00
28/10/2016 21:45:21,69.681297,18.976244,-74.70,22.00,17.00
28/10/2016 21:45:24,69.681297,18.976166,-92.34,22.00,17.00
28/10/2016 21:45:27,69.681313,18.976194,-93.18,22.00,17.00
28/10/2016 21:45:30,69.681343,18.976233,-94.86,21.00,15.00
28/10/2016 21:45:33,69.681358,18.976217,-91.50,22.00,17.00
28/10/2016 21:45:36,69.681435,18.976143,-89.82,22.00,15.00
28/10/2016 21:45:39,69.681488,18.976151,-92.34,22.00,17.00
28/10/2016 21:45:42,69.681519,18.976179,-91.50,22.00,17.00
28/10/2016 21:45:45,69.681519,18.976219,-75.54,22.00,17.00
28/10/2016 21:45:48,69.681534,18.976233,-89.82,22.00,17.00
28/10/2016 21:45:51,69.681587,18.976191,-57.91,22.00,17.00
28/10/2016 21:45:54,69.681610,18.976130,-91.50,22.00,17.00
28/10/2016 21:45:57,69.681648,18.976089,-88.14,22.00,17.00
28/10/2016 21:46:0,69.681709,18.976068,-88.14,22.00,15.00
28/10/2016 21:46:3,69.681709,18.976068,-90.66,22.00,17.00
28/10/2016 21:46:3,69.681709,18.976068,-43.63,22.00,17.00
28/10/2016 21:46:3,69.681709,18.976068,-81.42,22.00,15.00
28/10/2016 21:46:8,69.681709,18.976068,-93.18,38.00,19.00
28/10/2016 21:46:13,69.681709,18.976068,-91.50,22.00,16.00
28/10/2016 21:46:13,69.681709,18.976068,-31.03,22.00,17.00
28/10/2016 21:46:13,69.681709,18.976068,-88.14,22.00,16.00
28/10/2016 21:46:21,69.682556,18.975878,-91.50,22.00,17.00
28/10/2016 21:46:24,69.682556,18.975878,-79.74,36.00,20.00
28/10/2016 21:46:24,69.682556,18.975878,-66.31,22.00,17.00
28/10/2016 21:46:24,69.682556,18.975878,-94.02,35.00,20.00
28/10/2016 21:46:29,69.682556,18.975878,-88.14,22.00,17.00
28/10/2016 21:46:32,69.682556,18.975878,-92.34,35.00,20.00
28/10/2016 21:46:32,69.682556,18.975878,-88.98,22.00,17.00
28/10/2016 21:46:34,69.682556,18.975878,-67.99,22.00,17.00
28/10/2016 21:46:39,69.682556,18.975878,-51.19,22.00,17.00
28/10/2016 21:46:41,69.682556,18.975878,-91.50,35.00,21.00
28/10/2016 21:46:41,69.682556,18.975878,-61.27,35.00,21.00
28/10/2016 21:46:48,69.681267,18.976048,-94.02,22.00,15.00
28/10/2016 21:46:51,69.681442,18.975859,-91.50,22.00,17.00
28/10/2016 21:46:54,69.681473,18.975863,-94.86,34.00,21.00
28/10/2016 21:46:57,69.681503,18.975901,-84.78,22.00,17.00
28/10/2016 21:47:0,69.681519,18.975838,-90.66,22.00,17.00
28/10/2016 21:47:3,69.681526,18.975899,-94.02,22.00,17.00
28/10/2016 21:47:6,69.681511,18.975943,-56.23,22.00,16.00
28/10/2016 21:47:9,69.681511,18.975981,-91.50,22.00,17.00
28/10/2016 21:47:12,69.681541,18.975945,-82.26,22.00,17.00
28/10/2016 21:47:15,69.681580,18.975914,-94.86,22.00,15.00
28/10/2016 21:47:18,69.681473,18.975897,-94.02,22.00,17.00
28/10/2016 21:47:21,69.681450,18.975910,-73.02,36.00,20.00
28/10/2016 21:47:24,69.681496,18.975714,-94.02,22.00,15.00
28/10/2016 21:47:27,69.681496,18.975714,-74.70,22.00,15.00
28/10/2016 21:47:27,69.681496,18.975714,-68.83,22.00,17.00
28/10/2016 21:47:27,69.681496,18.975714,-91.50,22.00,17.00
28/10/2016 21:47:35,69.681473,18.975845,-70.51,22.00,17.00
28/10/2016 21:47:38,69.681435,18.975742,-78.06,37.00,20.00
28/10/2016 21:47:41,69.681465,18.975647,-94.86,22.00,17.00
28/10/2016 21:47:44,69.681442,18.975685,-92.34,22.00,15.00
28/10/2016 21:47:47,69.681435,18.975754,-82.26,22.00,17.00
28/10/2016 21:47:50,69.681412,18.975863,-88.98,22.00,17.00
28/10/2016 21:47:53,69.681412,18.975924,-94.02,22.00,17.00
28/10/2016 21:47:56,69.681442,18.975952,-94.02,22.00,17.00
28/10/2016 21:47:59,69.681473,18.976013,-50.35,22.00,17.00
28/10/2016 21:48:2,69.681488,18.976025,-88.98,22.00,17.00
